id,listing_url,name,space,host_name,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_since,street,city,state,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,price,number_of_reviews
9841140,https://www.airbnb.com/rooms/9841140,Luxury 2 bed 1.5 bath in North End M112,This beautiful spacious apartment is the best of all worlds: all the charm of Boston’s North End with all the comfort and luxury of a thoughtful new renovation.  The desirable location in Boston is just steps from the waterfront historic sightseeing (Freedom Trail Quincy Market) fabulous restaurants and boutique shopping! You’ll enjoy quality linens and towels sparkling hard wood floors and a large kitchen. The living room includes expandable Cable TV and sleep sofa for additional guests.  For your convenience we have a washer and dryer in the unit luggage holders and of course WIFI.  A rental car is not necessary! There’s something for everyone within walking distance or a quick subway ride which will take you to other areas of Boston and nearby Cambridge (home of Harvard University and MIT). Stroll cobblestone streets and choose from over 100 authentic Italian restaurants bakeries markets and cafes.  Walk out the door to a plethora of delicious cappuccino and Italian p,Marie,Boston Massachusetts United States,within an hour,100%,91%,false,2015-05-03,Salem Street Boston MA 02113 United States,Boston,MA,2113,Condominium,Entire home/apt,6,1.5,2,42500,7
13298108,https://www.airbnb.com/rooms/13298108,Modern Apt Heart of North End,An industrial chic apartment directly in the heart of Boston's little Italy! Step outside to find yourself on the most popular streets of the North End. Eat delicious handmade pasta and fresh cannolis on your short walk back from historic Boston monuments such as Quincy Hall Paul Revere's home and the Old North Church.,Kim,Boston Massachusetts United States,within a day,100%,56%,false,2014-03-25,Prince Street Boston MA 02113 United States,Boston,MA,2113,Condominium,Entire home/apt,2,1.0,1,18000,3
4924910,https://www.airbnb.com/rooms/4924910,Cozy Spot in Boston's Little Italy,Private quiet space with the true feel of being in Little Italy. Although a basement apartment it's  clean and spacious .The only set back 6 ft 1 or less is best due to low ceilings only at entry ways but then it's taller. Can sleep extra person on sofa bed couch if you like and one queen size bed in the private bedroom. Full kitchen and large refrigerator. Private entrance.  You will be completely in your own private apartment. Access to kitchen with stove and utensils. Large refrigerator. Microwave Cable TV  Wifi bathroom with shower and private bedroom. Towels and linens provided. Blow dryer provided. Iron and iron board available upon request. Private entrance .  Will meet upon arrival and give you keys and a little tour with some instructions.  I am available 24/7 since I'll be in another apartment in the same building so you can utilize me anytime for any questions or suggestions and you will get my phone number and you can always reach me. It's a private apartment so it's up,Anthony,Boston Massachusetts United States,within a few hours,85%,95%,false,2014-12-19,Cooper St Boston MA 02113 United States,Boston,MA,2113,Apartment,Entire home/apt,2,1.0,1,16500,111
4580825,https://www.airbnb.com/rooms/4580825,Best Boston location 2BR (M#1),"Newly renovated 2 bedroom - King size bed  and a queen size bed. HD 32\"  TV in each bedroom  2 baths stainless appliances  granite top. Note that there is a kitchen but no living room and no dining room.  There is however a small foldout table and chairs to eat in the kitchen  its tight.    Great location just a minute’s walk to Faneuil Hall Quincy Market Freedom Trail the Aquarium and many restaurants and shops. One block from Hanover St. Starbucks and the waterfront near the Paul Revere House.",Dror,New York New York United States,within an hour,100%,100%,false,2013-03-22,Moon Street Boston MA 02113 United States,Boston,MA,2113,Apartment,Entire home/apt,4,2.0,2,12900,51
9610609,https://www.airbnb.com/rooms/9610609,Lodging at Boston Harbor (2 BR),Two comfortably sized bedrooms living room and dinning area.,Judith,Boston Massachusetts United States,within an hour,80%,100%,false,2015-11-23,Battery Street Boston MA 02109 United States,Boston,MA,2109,Apartment,Entire home/apt,5,1.0,2,16000,3
3006311,https://www.airbnb.com/rooms/3006311,Spacious cozy Little Italy,The apartment is located just 10 steps from Hanover the main street in the North End (Little Italy) of Boston. Please note there is no elevator (as is typical of the majority of North End apartments). The apartment has 1 bedroom available with a full sized bed. The apartment is very spacious; lots of light. It's also very quiet as there are no apartments above mine and the bedroom is in the back away from the street. I'm very flexible on arrival and departure times leaving luggage etc so just ask!  I have a lockbox which allows you to check in anytime regardless if I'm available.,Elizabeth,Boston Massachusetts United States,within a day,100%,85%,false,2013-03-30,Fleet Street Boston MA 02113 United States,Boston,MA,2113,Apartment,Private room,2,1.0,1,14500,7
8036024,https://www.airbnb.com/rooms/8036024,Upscale Faneuil Hall / N. End Oasis,This ground floor townhouse is quite large modern and every attention to detail has been paid.   High ceilings plentiful light and modern features abound.  An ultra-comfortable king-sized Tempur-pedic and feather bed welcomes you to the bedroom.   A folding spare bed (twin sized) can be set up to accommodate an additional guest.  The chef's kitchen features stainless steel appliances and marble countertops and is well-stocked.  The living area is comfortable and features a Smart TV.  High-speed wifi as well as central air and heat throughout.,Frank,Boston Massachusetts United States,within an hour,100%,100%,false,2015-08-24,North Washington Street Boston MA 02114 United States,Boston,MA,2114,Condominium,Entire home/apt,3,1.0,1,15000,84
24240,https://www.airbnb.com/rooms/24240,The Golden Slipper,The Golden Slipper has 2 private State Rooms. The aft cabin offers a spacious walk around queen sized bed with a private bathroom that includes a bathtub and shower. The forward berth has a full sized bed and a private bathroom with a shower only. The comfortable main salon offers a roomy galley and a spacious sofa that can be converted to a double bed. Thus the boat can accommodate up to 6 people. Located at our very secure locked marina you're within a short 10-minute walk to Faneuil Hall Marketplace the Freedom Trail The New England Aquarium the trolley Historical Monuments and Museums and Boston's Little Italy the North End. DVD player is available along with a library of DVD movies for the use of our guests.  CD player also available. Golden Slipper is convenient to many nearby attractions and activities including sailing schools bicycle rentals whale watching cruises and guided national and state park tours. Room Rates - Nightly (all occupying rates are subject to cha,Gretchen,CA,within a day,100%,94%,false,2010-03-23,Atlantic Ave Boston MA 02109 United States,Boston,MA,2109,Boat,Entire home/apt,6,2.0,2,25000,37
12425501,https://www.airbnb.com/rooms/12425501,Authentic NORTH END 3br! Lil Italy!,Walking distance to all of North End Faneuil Hall the Waterfront TD Garden and more! Just around the corner from the famous and number one pizza place in the North End-Regina Pizzeria. Great coffee places for cannolis or bakeries local bars and restaurants. You need more than a weekend to see it all!  Take advantage of this space now to starting exploring what Boston has to offer. Recently added bar stools for eating in the kitchen!!,Paige,Boston Massachusetts United States,within an hour,99%,81%,false,2014-09-10,Endicott Street Boston MA 02113 United States,Boston,MA,2113,Apartment,Entire home/apt,9,1.0,3,20000,15
3129309,https://www.airbnb.com/rooms/3129309,Charming freedom trail apartment,"All to yourself a light filled and spacious one bedroom apartment right on the Freedom Trail in the heart of the North End a short walk to all of downtown.  Lose yourself in our biggest Little Italy and feel Colonial history right at your doorstep--wake up with your very own view of the steeple of Old North Church.    The North End aside you can walk in only a couple minutes to the nearest T stations: Haymarket North Station and Aquarium.  Beacon Hill Downtown Financial and Theater Districts and Chinatown are only 10-15 minutes walk.  Remember too you're only 2 blocks from the Harbor. The apartment has a complete and renovated kitchen and bath and is private to you during your stay a queen bed desk and things you might well need like iron & board hairdryer etc.--and of course free WiFi.   After more than two years of hosting on Airbnb I'm delighted to be making this new North End apartment available.  If this one's not available for your dates be sure to check \"Best Cozy",Jose/Jason,Boston Massachusetts United States,within an hour,100%,100%,false,2012-09-21,Hull Street Court Boston MA 02113 United States,Boston,MA,2113,Apartment,Entire home/apt,2,1.0,1,12500,171
